system_id,seed,model_id,split,rmse_mean,mae_mean,max_abs_error_mean,final_state_error_mean,n_scenarios
two_tank,7,linear_narx,judge_test_ood_combined,0.13867194758470427,0.08587130894183692,0.35499550849030004,0.5004392245318595,10
two_tank,7,linear_narx,judge_test_ood_inflow_spike,0.007460581931488165,0.006577454519023562,0.01202118506218075,0.010225678870772189,10
two_tank,7,linear_narx,judge_test_pump_degradation,0.009559203801340748,0.007546065443407407,0.01789948269898236,0.021190077199757865,10
two_tank,7,mlp_state_space,judge_test_id,0.009857063494354869,0.008111884291691036,0.019597294558503942,0.012340185466674081,10
two_tank,7,mlp_state_space,judge_test_ood_action_magnitude,0.2564772651583004,0.2163169272773462,0.45230817027374465,0.38028297049842574,10
two_tank,7,mlp_state_space,judge_test_ood_combined,0.16050812556656396,0.1046105523914852,0.36437440325707426,0.30622702834494,10
two_tank,7,mlp_state_space,judge_test_ood_inflow_spike,0.22798183285480697,0.14360529441752162,0.5085861986928017,0.37297065201168306,10
two_tank,7,mlp_state_space,judge_test_pump_degradation,0.04023554941877018,0.026774089643529685,0.09724219027770431,0.1257885186439643,10
two_tank,8,ensemble_mlp,judge_test_id,0.008409460022471582,0.006810023064590475,0.016538293218124434,0.013447444667901246,10
two_tank,8,ensemble_mlp,judge_test_ood_action_magnitude,0.24609940211260173,0.19973955289148618,0.4989956361250557,0.5787391093142317,10
two_tank,8,ensemble_mlp,judge_test_ood_combined,0.1990722840437241,0.1319747003584594,0.45202860844894366,0.3377014830183255,10
two_tank,8,ensemble_mlp,judge_test_ood_inflow_spike,0.16856287984644974,0.11240621967343781,0.35708749489212616,0.29207121547452386,10
two_tank,8,ensemble_mlp,judge_test_pump_degradation,0.023079279498426992,0.018997317036476398,0.04516659058158452,0.05591165567606038,10
two_tank,8,gradient_boosted_narx,judge_test_id,0.03333061603147202,0.030077275712122632,0.0546066779644061,0.057299190278963186,10
two_tank,8,gradient_boosted_narx,judge_test_ood_action_magnitude,0.2359753262589539,0.18919512085076087,0.4530971419668492,0.5557210462403546,10
two_tank,8,gradient_boosted_narx,judge_test_ood_combined,0.2264061266050131,0.15387032493768119,0.5037257405877199,0.46910046900868513,10
two_tank,8,gradient_boosted_narx,judge_test_ood_inflow_spike,0.20527808699209724,0.13850648257425494,0.42295467786060625,0.37669351311283533,10
two_tank,8,gradient_boosted_narx,judge_test_pump_degradation,0.12701608627734567,0.0941679610852244,0.26923960104278155,0.36371681374646203,10
