system_id,seed,model_id,judge_id,calibration_bad_rate,test_bad_rate,test_event_far_mean,uses_test_labels_for_scoring
cstr,2,mlp_state_space,isotonic_calibrated_judge,0.05357142857142857,0.15714285714285714,0.0,False
cstr,2,mlp_state_space,learned_error_classifier,0.05357142857142857,0.15714285714285714,0.0,False
cstr,2,mlp_state_space,logistic_calibrated_judge,0.05357142857142857,0.15714285714285714,0.0,False
cstr,2,mlp_state_space,quantile_rule_judge,0.05357142857142857,0.15714285714285714,0.0,False
cstr,2,mlp_state_space,random_baseline,0.05357142857142857,0.15714285714285714,0.07142857142857142,False
cstr,2,mlp_state_space,rank_normalized_linear,0.05357142857142857,0.15714285714285714,0.0,False
cstr,2,mlp_state_space,repair_only,0.05357142857142857,0.15714285714285714,0.0,False
cstr,2,mlp_state_space,support_only,0.05357142857142857,0.15714285714285714,0.0,False
cstr,2,mlp_state_space,uncertainty_only,0.05357142857142857,0.15714285714285714,0.6607142857142857,False
cstr,2,mlp_state_space,event_guarded_invariant_disagreement_support,0.05357142857142857,0.15714285714285714,0.0,False
cstr,3,ensemble_mlp,best_single_signal_selected_on_calibration,0.25,0.2,0.0,False
cstr,3,ensemble_mlp,calibration_selected_candidate_ranker,0.25,0.2,0.0,False
cstr,3,ensemble_mlp,conformal_risk_threshold,0.25,0.2,0.0,False
cstr,3,ensemble_mlp,conservative_low_coverage_judge,0.25,0.2,0.0,False
cstr,3,ensemble_mlp,disagreement_only,0.25,0.2,0.26785714285714285,False
cstr,3,ensemble_mlp,ensemble_disagreement_threshold,0.25,0.2,0.26785714285714285,False
cstr,3,ensemble_mlp,invariant_only,0.25,0.2,0.0,False
cstr,3,ensemble_mlp,isotonic_calibrated_judge,0.25,0.2,0.0,False
cstr,3,ensemble_mlp,learned_error_classifier,0.25,0.2,0.0,False
cstr,3,ensemble_mlp,logistic_calibrated_judge,0.25,0.2,0.0,False
cstr,3,ensemble_mlp,quantile_rule_judge,0.25,0.2,0.0,False
cstr,3,ensemble_mlp,random_baseline,0.25,0.2,0.26785714285714285,False
cstr,3,ensemble_mlp,rank_normalized_linear,0.25,0.2,0.0,False
cstr,3,ensemble_mlp,repair_only,0.25,0.2,0.0,False
cstr,3,ensemble_mlp,support_only,0.25,0.2,0.0,False
cstr,3,ensemble_mlp,uncertainty_only,0.25,0.2,0.0,False
cstr,3,ensemble_mlp,event_guarded_invariant_disagreement_support,0.25,0.2,0.0,False
cstr,3,gradient_boosted_narx,best_single_signal_selected_on_calibration,0.05357142857142857,0.1,0.0,False
cstr,3,gradient_boosted_narx,calibration_selected_candidate_ranker,0.05357142857142857,0.1,0.0,False
cstr,3,gradient_boosted_narx,conformal_risk_threshold,0.05357142857142857,0.1,0.0,False
